[2026-03-18 14:03:32] info: 	z2m: Logging to console, file (filename: log.log)
[2026-03-18 14:03:56] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1387f4dcc1553', payload '{"countdown":0,"indicator_mode":"on","linkquality":124,"power_outage_memory":"off","state":"ON","switch_type":"state"}'
[2026-03-18 14:03:59] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1387f4dcc1553', payload '{"countdown":0,"indicator_mode":"on","linkquality":132,"power_outage_memory":"off","state":"ON","switch_type":"state"}'
[2026-03-18 14:03:59] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1387f4dcc1553', payload '{"countdown":0,"indicator_mode":"on","linkquality":132,"power_outage_memory":"off","state":"ON","switch_type":"state"}'
[2026-03-18 14:04:01] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1387f4dcc1553', payload '{"countdown":0,"indicator_mode":"on","linkquality":132,"power_outage_memory":"off","state":"ON","switch_type":"state"}'
[2026-03-18 14:05:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1387f4dcc1553', payload '{"countdown":0,"indicator_mode":"on","linkquality":136,"power_outage_memory":"off","state":"OFF","switch_type":"state"}'
[2026-03-18 14:05:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1387f4dcc1553', payload '{"countdown":0,"indicator_mode":"on","linkquality":136,"power_outage_memory":"off","state":"OFF","switch_type":"state"}'
[2026-03-18 14:05:10] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1387f4dcc1553', payload '{"countdown":0,"indicator_mode":"on","linkquality":132,"power_outage_memory":"off","state":"ON","switch_type":"state"}'
[2026-03-18 14:05:10] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1387f4dcc1553', payload '{"countdown":0,"indicator_mode":"on","linkquality":132,"power_outage_memory":"off","state":"ON","switch_type":"state"}'
[2026-03-18 14:05:12] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1387f4dcc1553', payload '{"countdown":0,"indicator_mode":"on","linkquality":136,"power_outage_memory":"off","state":"ON","switch_type":"state"}'
[2026-03-18 14:08:17] info: 	z2m: Stopping Zigbee2MQTT (restart=false, code=0, signal=SIGTERM)
[2026-03-18 14:08:17] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/state', payload '{"state":"offline"}'
[2026-03-18 14:08:17] info: 	z2m: Disconnecting from MQTT server
[2026-03-18 14:08:17] info: 	z2m: Stopping zigbee-herdsman...
[2026-03-18 14:08:17] info: 	zh:controller: Wrote coordinator backup to '/app/data/coordinator_backup.json'
[2026-03-18 14:08:17] info: 	zh:ember:uart:ash: ASH COUNTERS since last clear:
[2026-03-18 14:08:17] info: 	zh:ember:uart:ash:   Total frames: RX=90, TX=143
[2026-03-18 14:08:17] info: 	zh:ember:uart:ash:   Cancelled   : RX=0, TX=0
[2026-03-18 14:08:17] info: 	zh:ember:uart:ash:   DATA frames : RX=89, TX=54
[2026-03-18 14:08:17] info: 	zh:ember:uart:ash:   DATA bytes  : RX=1824, TX=760
[2026-03-18 14:08:17] info: 	zh:ember:uart:ash:   Retry frames: RX=0, TX=0
[2026-03-18 14:08:17] info: 	zh:ember:uart:ash:   ACK frames  : RX=0, TX=88
[2026-03-18 14:08:17] info: 	zh:ember:uart:ash:   NAK frames  : RX=0, TX=0
[2026-03-18 14:08:17] info: 	zh:ember:uart:ash:   nRdy frames : RX=0, TX=0
[2026-03-18 14:08:17] info: 	zh:ember:uart:ash:   CRC errors      : RX=0
[2026-03-18 14:08:17] info: 	zh:ember:uart:ash:   Comm errors     : RX=0
[2026-03-18 14:08:17] info: 	zh:ember:uart:ash:   Length < minimum: RX=0
[2026-03-18 14:08:17] info: 	zh:ember:uart:ash:   Length > maximum: RX=0
[2026-03-18 14:08:17] info: 	zh:ember:uart:ash:   Bad controls    : RX=0
[2026-03-18 14:08:17] info: 	zh:ember:uart:ash:   Bad lengths     : RX=0
[2026-03-18 14:08:17] info: 	zh:ember:uart:ash:   Bad ACK numbers : RX=0
[2026-03-18 14:08:17] info: 	zh:ember:uart:ash:   Out of buffers  : RX=0
[2026-03-18 14:08:17] info: 	zh:ember:uart:ash:   Retry dupes     : RX=0
[2026-03-18 14:08:17] info: 	zh:ember:uart:ash:   Out of sequence : RX=0
[2026-03-18 14:08:17] info: 	zh:ember:uart:ash:   ACK timeouts    : RX=0
[2026-03-18 14:08:17] info: 	zh:ember:uart:ash: Port closed, error=null
[2026-03-18 14:08:17] info: 	zh:ember:uart:ash: ======== ASH stopped ========
[2026-03-18 14:08:17] info: 	zh:ember:ezsp: ======== EZSP stopped ========
[2026-03-18 14:08:17] info: 	zh:ember: ======== Ember Adapter Stopped ========
[2026-03-18 14:08:17] info: 	z2m: Stopped zigbee-herdsman
[2026-03-18 14:08:17] info: 	z2m: Stopped Zigbee2MQTT
